brand, name, size, Orig, Current, Save, Discount, Url,
"adidas","Originals Pro Conference HI - Black/Red/White","SIZES  5, 6, 7, 8, 10","71.99","41.99","30.0","41.67"%,http://www.prodirectselect.com/Products/adidas-Originals-Pro-Conference-HI-Mens-Select-Footwear-BlackHiRes-RedRunning-White-65564.aspx,
"Reebok","Ventilator - Royal/White/Red/White/Black","SIZES  6, 7, 8, 9, 10, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Ventilator-Mens-Select-Footwear-RoyalPaper-WhiteTechy-RedWhiteBlack-67425.aspx,
"adidas","Originals Gazelle Indoor - Petrol/Black/Green","SIZES  5, 6, 7, 8, 10, 11, 12","0.0","66.99","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-Gazelle-Indoor-Mens-Select-Footwear-Dark-PetrolBlackReal-Green-65588.aspx,
"Reebok","Pump Omni Lite - Brown Malt/Red/Purple","SIZES  6, 7, 8, 9, 10","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Pump-Omni-Lite-Mens-Select-Footwear-Brown-MaltTechy-RedFearless-Purple-67453.aspx,
"adidas","Originals ZX700 - Oak/Running White","SIZES  5, 7, 8","76.99","56.99","20.0","25.98"%,http://www.prodirectselect.com/Products/adidas-Originals-ZX700-Mens-Select-Footwear-OakOakRunning-White-65599.aspx,
"Reebok","CL Leather R12 - Earth/Black/White/Green/Brass","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-CL-Leather-R12-Mens-Select-Footwear-EarthBlackPaperwhiteCargo-GreenBrass-67443.aspx,
"Reebok","Pump Omni Lite - Rivet Grey/Nuclear Yellow/Teal Gem","SIZES  6, 7, 8, 9, 10","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Pump-Omni-Lite-Mens-Select-Footwear-Rivet-GreyNuclear-YellowTeal-Gem-67452.aspx,
"Reebok","Ventilator - Flat Grey/Steel/White/Emerald Sea/Black","SIZES  6, 7, 8, 9, 10, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Ventilator-Mens-Select-Footwear-Flat-Grey-Steel-White-Emerald-Sea-Black-67426.aspx,
"adidas","Originals Basket Profi - Orange/White","SIZES  5, 6, 7, 8, 9, 11","69.99","44.99","25.0","35.72"%,http://www.prodirectselect.com/Products/adidas-Originals-Basket-Profi-Mens-Select-Footwear-OrangeOrangeWhite-Vapour-65570.aspx,
"Converse","Chuck Taylor All Star Suede Hi - Andorra/White","SIZES  5, 6, 7, 8, 9","64.99","49.99","15.0","23.08"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Suede-Hi-Mens-Select-Footwear-AndorraWhite-69899.aspx,
"adidas","Originals Torsion Allegra - Maroon/Bliss","SIZES  7, 8, 9, 10","89.99","45.0","44.99","49.99"%,http://www.prodirectselect.com/Products/adidas-Originals-Torsion-Allegra-Mens-Select-Footwear-Light-MaroonLight-MaroonBliss-65605.aspx,
"adidas","Originals Basket Profi - Maroon/Light Onix/White","SIZES  7, 8, 9, 10","69.99","44.99","25.0","35.72"%,http://www.prodirectselect.com/Products/adidas-Originals-Basket-Profi-Mens-Select-Footwear-Light-MaroonLight-OnixWhite-Vapour-65571.aspx,
"Vans","OTW Breton Boot - Brown/Black","SIZES  7, 8, 9, 11","0.0","114.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-OTW-Breton-Boot-Mens-Select-Footwear-Tech-BrownBlack-66784.aspx,
"Vans","OTW Lynwood (Combat) - Brown/Black","SIZES  6, 7, 8, 9, 11","79.99","64.99","15.0","18.75"%,http://www.prodirectselect.com/Products/Vans-OTW-Lynwood-Combat-Mens-Select-Footwear-Hyperstealth-BrownBlack-66782.aspx,
"Onitsuka","Tiger Corsair - Black/Light Grey/Neon","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Corsair-Mens-Select-Footwear-BlackLight-GreyNeon-66189.aspx,
"Creatuive","Recreation Cesario LO XVI Oil Leather - Black/Brown","SIZES  6, 7, 8, 10, 11, 12","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Creatuive-Recreation-Cesario-LO-XVI-Oil-Leather-Mens-Select-Footwear-BlackBrown-67537.aspx,
"Onitsuka","Tiger Claverton MT - Black / Grey","SIZES  6, 7, 8, 9, 10, 12","60.0","40.0","20.0","33.33"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Claverton-MT-Mens-Select-Footwear-BlackGrey-66163.aspx,
"Creative","Recreation Kaplan Snake - Navy/Patent Snake","SIZES  8","0.0","85.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Kaplan-Snake-Mens-Select-Footwear-Navy-Patent-Snake-67533.aspx,
"Onitsuka","Tiger FABRE BL-L VIN - Navy/Lime","SIZES  7, 8, 9, 10, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-FABRE-BLL-VIN-Mens-Select-Footwear-NavyLime-66153.aspx,
"Reebok","GL 6000 - Cycle Blue/Cement/White/Black","SIZES  6, 7, 8","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-GL-6000-Mens-Select-Footwear-Cycle-BlueCementWhiteBlack-67430.aspx,
"Nike","Sportswear Blazer Mid 2.0 - Midnight Navy/White","SIZES  3, 4, 5, 6, 7, 8","69.99","44.99","25.0","35.72"%,http://www.prodirectselect.com/Products/Nike-Sportswear-Blazer-Mid-20-Mens-Select-Footwear-Midnight-NavyWhite-62980.aspx,
"Onitsuka","Tiger Colorado Eighty-Five - Sand/Navy","SIZES  6, 7, 8, 9, 10, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Colorado-EightyFive-Mens-Select-Footwear-SandNavy-66173.aspx,
"Creative","Recreation C Cesario LO XVI Quilts - Brown/Bone/Forest","SIZES  8","0.0","60.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-C-Cesario-LO-XVI-Quilts-Mens-Select-Footwear-BrownBoneForest-67525.aspx,
"Onitsuka","Tiger Claverton MT - Khaki/Ivory","SIZES  6, 7, 8, 9, 10","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Claverton-MT-Mens-Select-Footwear-KhakiIvory-66165.aspx,
"Creative","Recreation C Cesario LO XVI Leopard - Smoke / Patent Navy","SIZES  6, 7, 8, 10, 11","0.0","75.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-C-Cesario-LO-XVI-Leopard-Mens-Select-Footwear-SmokePatent-Navy-67528.aspx,
"Creative","Recreation Cesario LO XVI Oil Leather - Grey/Brown","SIZES  6, 8, 9","0.0","65.0","0","0.00"%,http://www.prodirectselect.com/Products/Creative-Recreation-Cesario-LO-XVI-Oil-Leather-Mens-Select-Footwear-GreyBrown-67538.aspx,
"Onitsuka","Tiger Claverton MT - Light Grey/Grey","SIZES  6, 8, 9, 10, 12","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Claverton-MT-Mens-Select-Footwear-Light-GreyGrey-66164.aspx,
"Reebok","CL Leather R12 - Grey/White/Blue/Red/White/Brass","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-CL-Leather-R12-Mens-Select-Footwear-Flat-GreyWhiteClub-BlueExcellent-RedPaperwhiteReebok-Brass-67446.aspx,
"Reebok","CL Leather R12 - Carbon/Blue/White/Red/Gold","SIZES  7, 8, 9, 10, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-CL-Leather-R12-Mens-Select-Footwear-CarbonClub-BluePaperwhiteExcellent-RedGold-67445.aspx,
"adidas","Originals ZX700 - St Tarnish/White/Dark Petrol","SIZES  4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 10, 10, 11, 12, 13","64.99","44.99","20.0","30.77"%,http://www.prodirectselect.com/Products/adidas-Originals-ZX700-Mens-Select-Footwear-St-TarnishRunning-WhiteDark-Petrol-65651.aspx,
"Nike","Sportswear Blazer Mid 2.0 - Wolf Grey/White","SIZES  3, 4, 5, 6, 7, 8, 9, 10","69.99","44.99","25.0","35.72"%,http://www.prodirectselect.com/Products/Nike-Sportswear-Blazer-Mid-20-Mens-Select-Footwear-Wolf-GreyWhite-62981.aspx,
"Onitsuka","Tiger FABRE BL-L VIN - Burgundy/Black","SIZES  6, 7, 8, 9, 10","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-FABRE-BLL-VIN-Mens-Select-Footwear-BurgundyBlack-66152.aspx,
"Reebok","GL6000 - Techy Red/Cargo Green/White/Black","SIZES  6, 7, 8, 9, 11","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-GL6000-Mens-Select-Footwear-Techy-RedCargo-GreenWhiteBlack-67428.aspx,
"Vans","Chukka Decon - Black/Dark Shadow","SIZES  5, 6, 8","0.0","61.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Chukka-Decon-Mens-Select-Footwear-Fleece-BlackDark-Shadow-66816.aspx,
"Vans","OTW Bedford - Black/Blue","SIZES  6, 7, 8","69.99","54.99","15.0","21.43"%,http://www.prodirectselect.com/Products/Vans-OTW-Bedford-Mens-Select-Footwear-Hyperstealth-BlackBlue-66781.aspx,
"Vans","Authentic - Port Royale","SIZES  4, 5, 6, 7, 8, 9, 10, 11, 12","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Aged-Leather-Port-Royale-66821.aspx,
"Vans","Madero - Dark Denim/Gum","SIZES  4, 5, 6, 7, 8, 11","0.0","46.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Madero-Mens-Select-Footwear-Dark-DenimGum-66822.aspx,
"Vans","Madero - Shitake/Gum","SIZES  4, 5, 6, 7, 8, 10, 11","0.0","46.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Madero-Mens-Select-Footwear-ShitakeGum-66823.aspx,
"Vans","Authentic - Mirage Grey","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/Vans-Authentic-Mens-Select-Footwear-Aged-Leather-Mirage-Grey-66820.aspx,
"Nike","Sportswear Lunarglide (+) 5 - Black/Silver/Grey/Grey","SIZES  6, 7, 8, 9, 10, 11","0.0","94.99","0","0.00"%,http://www.prodirectselect.com/Products/Nike-Lunarglide-5-Mens-Select-Footwear-BlackReflective-SilverWolf-GreyMercury-Grey-62969.aspx,
"Nike","Free 5.0+ - Black/Grey/White","SIZES  7, 8, 8, 10, 11","84.99","76.49","8.5","10.00"%,http://www.prodirectselect.com/Products/Nike-Free-50-Mens-Select-Foootwear-BlackMetallic-Dark-GreyWhite-62809.aspx,
"Onitsuka","Tiger Mexico 66 Vin - Black/Tan","SIZES  6, 8, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Mexico-66-Vin-Mens-Select-Footwear-BlackTan-66202.aspx,
"Onitsuka","Tiger Mexico 66 - Black/White","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Mexico-66-Mens-Select-Footwear-BlackWhite-66209.aspx,
"Onitsuka","Tiger T-Stormer - Black/White","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-TStormer-Mens-Select-Footwear-BlackWhite-66183.aspx,
"Hummel","Slimmer Stadil Denim High - Black","SIZES  6, 7, 8, 9, 11","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Denim-High-Mens-Select-Footwear-Black-67658.aspx,
"Hummel","Slimmer Stadil Low - Black/Castle Rock","SIZES  6, 7, 8, 9, 11","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Low-Mens-Select-Footwear-BlackCastle-Rock-67628.aspx,
"Puma","Suede Rugged - Black/White","SIZES  6, 7, 8, 9, 10","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Rugged-Mens-Select-Footwear-BlackWhite-67287.aspx,
"Converse","Chuck Taylor All Star - Beluga","SIZES  6, 7, 8, 9, 11","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Selct-Footwear-Beluga-66292.aspx,
"Nike","Sportswear Tennis Classic AC - Black/White","SIZES  8","0.0","56.99","0","0.00"%,http://www.prodirectselect.com/Products/Nike-Sportswear-Tennis-Classic-AC-Mens-Select-Footwear-BlackWhite-62899.aspx,
"Puma","Suede Classic+ - Black/Gold/White","SIZES  6, 7, 8, 9, 10","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Classic-Mens-Select-Footwear-BlackTeam-GoldWhite-67293.aspx,
"Converse","Jack Purcell LTT - Jet Black/Egret","SIZES  6, 7, 8, 9, 10","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Jack-Purcell-LTT-Mens-Select-Footwear-Jet-BlackEgret-66506.aspx,
"Onitsuka","Tiger Claverton - Black/Grey","SIZES  6, 7, 8, 9, 10, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Claverton-Mens-Select-Footwear-BlackGrey-66166.aspx,
"Puma","Stepper ANML - Black/Fluo Teal","SIZES  6, 8, 9, 10, 11","69.99","49.99","20.0","28.58"%,http://www.prodirectselect.com/Products/Puma-Stepper-Anml-Mens-Select-Footwear-BlackFluorescent-Teal-67282.aspx,
"Onitsuka","Tiger Harandia - Black/White","SIZES  8, 10","64.99","49.99","15.0","23.08"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Harandia-Mens-Select-Footwear-BlackWhite-66178.aspx,
"Reebok","ERS 1500 - Black/Silver/Blue/White","SIZES  6, 7, 8, 10","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Reebok-ERS-1500-Mens-Select-Footwear-BlackDark-SilverCycle-BlueWhite-67457.aspx,
"Converse","Pro Blaze - Jet Black/Forest Green/Varsity Red","SIZES  6, 7, 8","57.0","40.0","17.0","29.82"%,http://www.prodirectselect.com/Products/Converse-Pro-Blaze-Mens-Select-Footwear-Jet-BlackForest-GreenVarsity-Red-66524.aspx,
"Onitsuka","Tiger Fader - Black/White","SIZES  7, 8, 9, 10, 11, 12","65.0","40.0","25.0","38.46"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Fader-Mens-Select-Footwear-BlackWhite-66160.aspx,
"Onitsuka","Tiger Retro Glide - Black/Grey","SIZES  6, 7, 8, 9, 10","45.0","30.0","15.0","33.33"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Retro-Glide-Mens-Select-Footwear-BlackGrey-66172.aspx,
"Onitsuka","Tiger Retro Rocket - Black/Blue","SIZES  6, 8","50.0","30.0","20.0","40.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Retro-Rocket-Mens-Select-Footwear-BlackBlue-66169.aspx,
"Converse","Chuck Taylor All Star Hi - Jet Black/Chili Pepper/Vintage Undigo","SIZES  7, 8","55.0","25.0","30.0","54.55"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Hi-Mens-Selct-Footwear-Jet-BlackChili-PepperVintage-Undigo-66282.aspx,
"Cruyff","Vicenzo - Night Sky","SIZES  8, 10, 10","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Cruyff-Vicenzo-Select-Footwear-Night-Sky-67276.aspx,
"Cruyff","Recopa Classic - Navy","SIZES  7, 8, 9, 10, 11","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Cruyff-Recopa-Classic-Mens-Select-Footwear-Navy-67271.aspx,
"Cruyff","Recopa Classic - Navy/Charcoal","SIZES  6, 7, 8, 9, 11","0.0","99.99","0","0.00"%,http://www.prodirectselect.com/Products/Cruyff-Recopa-Classic-Mens-Select-Footwear-NavyCharcoal-67269.aspx,
"Cruyff","Alano - Night Sky/Charcoal","SIZES  7, 8, 9, 10, 11, 12","105.0","75.0","30.0","28.57"%,http://www.prodirectselect.com/Products/Cruyff-Alano-Mens-Select-Footwear-Night-SkyCharcoal-67266.aspx,
"Cruyff","Pep - Navy","SIZES  7, 8, 9, 10, 10","109.99","75.0","34.99","31.81"%,http://www.prodirectselect.com/Products/Cruyff-Pep-Mens-Select-Footwear-Navy-67264.aspx,
"Cruyff","Pelota - Navy/Black","SIZES  6, 7, 8, 9, 10, 10, 11","110.0","75.0","35.0","31.82"%,http://www.prodirectselect.com/Products/Cruyff-Pelota-Mens-Select-Footwear-NavyBlack-67262.aspx,
"Hummel","Stadil Fly Shot High - Limoges Blue","SIZES  6, 7, 8, 9, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadil-Fly-Shot-High-Mens-Select-Footwear-Limoges-Blue-67639.aspx,
"Reebok","Exofit Hi Clean Fitness - Navy/White/Brass/Black","SIZES  6, 7, 8, 9","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-Exofit-Hi-Clean-Fitness-Mens-Select-Footwear-Athletic-NavyPaperwhiteReebok-BrassBlack-67450.aspx,
"Onitsuka","Tiger X-Caliber - Blue/Silver","SIZES  6, 7, 8, 9, 10, 11","0.0","69.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-XCaliber-Mens-Select-Footwear-BlueSilver-66192.aspx,
"Reebok","GL 6000 - Trust Blue/Black/White","SIZES  6, 7, 8, 9, 11","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-GL-6000-Mens-Select-Footwear-Trust-BlueBlackWhite-67455.aspx,
"Reebok","GL 6000 - Club Blue/Mandarin Orange/White","SIZES  6, 7, 8, 9, 11","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-GL-6000-Mens-Select-Footwear-Club-BlueMandarin-OrangeWhite-67454.aspx,
"Onitsuka","Tiger Ult-Racer - Blue/White","SIZES  8, 9, 10, 11","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-UltRacer-Mens-Select-Footwear-BlueWhite-66197.aspx,
"Onitsuka","Tiger T-Stormer - Navy/Lime","SIZES  6, 7, 8, 9, 11, 12","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-TStormer-Mens-Select-Footwear-NavyLime-66182.aspx,
"Onitsuka","Tiger Harandia - Mid Blue/Navy","SIZES  6, 7, 8, 9, 10, 11","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Harandia-Mens-Select-Footwear-Mid-BlueNavy-66179.aspx,
"Onitsuka","Tiger Colorado Eighty-Five - Navy/White","SIZES  6, 7, 8, 9","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Colorado-EightyFive-Mens-Select-Footwear-NavyWhite-66176.aspx,
"adidas","Originals Gazelle OG - Royal/Red/Gold","SIZES  4, 5, 6, 7, 8, 9, 10","0.0","64.99","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-Gazelle-OG-Mens-Select-Footwear-Collegiate-RoyalHiRes-RedMetallic-Gold-65643.aspx,
"adidas","Originals Basket Profi Lo - St Deep Lake/White/Ecru","SIZES  4, 5, 6, 7, 8, 9, 10, 11, 12","0.0","61.99","0","0.00"%,http://www.prodirectselect.com/Products/adidas-Originals-Basket-Profi-Lo-Mens-Select-Footwear-St-Deep-LakeRunning-WhiteEcru-65625.aspx,
"Hummel","Slimmer Stadil Denim High - Dress Blue","SIZES  6, 7, 8, 9","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Denim-High-Mens-Select-Footwear-Dress-Blue-67661.aspx,
"New","Balance CM620 Suede/Mesh - Blue/Green","SIZES  7, 8","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/New-Balance-CM620-Suede-Mesh-BlueGreen-67389.aspx,
"Converse","Chuck Taylor All Star - Poseidon","SIZES  6, 7, 8, 9","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Selct-Footwear-Poseidon-66291.aspx,
"Converse","Chuck Taylor All Star Leather Hi - Deep Well","SIZES  5, 6, 7, 8, 9, 10","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Leather-Hi-Mens-Select-Footwear-Deep-Well-66287.aspx,
"Reebok","ERS 1500 - Blue Blink/Trust Blue/Red/Yellow","SIZES  6, 7, 8, 9, 10","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Reebok-ERS-1500-Mens-Select-Footwear-Blue-BlinkTrust-BlueExcellent-RedNeon-Yellow-67434.aspx,
"Hummel","Slim Stadil Washed High - Dress Blue","SIZES  6, 7, 8, 9, 11","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slim-Stadil-Washed-High-Mens-Select-Footwear-Dress-Blue-67656.aspx,
"Hummel","Stadion Low - Medieval Blue","SIZES  6, 7, 8, 9, 11","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Low-Mens-Select-Footwear-Medieval-Blue-67636.aspx,
"Hummel","Stadion Low - Dress Blue","SIZES  7, 8, 9, 11","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Stadion-Low-Mens-Select-Footwear-Dress-Blue-67634.aspx,
"Converse","Chuck Taylor All Star Hi - Electric Blue Lemonade","SIZES  5, 6, 8, 9, 11","0.0","49.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Hi-Mens-Selct-Footwear-Electric-Blue-Lemonade-66294.aspx,
"adidas","Originals ZX700 - Bliss/Chrome/Aluminium","SIZES  4, 4, 5, 5, 6, 6, 7, 8, 10, 11, 13, 13, 14","74.99","49.99","25.0","33.34"%,http://www.prodirectselect.com/Products/adidas-Originals-ZX700-Mens-Select-Footwear-BlissChromeAluminium-65601.aspx,
"adidas","Originals ZX 500 OG - St Deep Lake/Black","SIZES  7, 8, 9, 10","66.99","47.0","19.99","29.84"%,http://www.prodirectselect.com/Products/adidas-Originals-ZX-500-OG-Mens-Select-Footwear-St-Deep-LakeSt-Deep-LakeBlack-65594.aspx,
"Hummel","Slim Stadil Washed Low - Dress Blue","SIZES  7, 8","0.0","44.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slim-Stadil-Washed-Low-Mens-Select-Footwear-Dress-Blue-67646.aspx,
"Hummel","Slimmer Stadil High Canvas - Mazarine Blue","SIZES  7, 8, 9, 9, 10","0.0","44.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-High-Canvas-Mens-Select-Footwear-Mazarine-Blue-67615.aspx,
"Hummel","Slimmer Stadil High Canvas - Dress Blue/White","SIZES  7, 8, 9, 9, 10","0.0","44.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-High-Canvas-Mens-Select-Footwear-Dress-BlueWhite-67612.aspx,
"Reebok","ERS 1500 - Blue/Brass/White/Black","SIZES  6, 7, 8, 9, 10, 11, 12","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Reebok-ERS-1500-Mens-Select-Footwear-Blue-SportReebok-BrassWhiteBlack-67460.aspx,
"New","Balance U420 Suede/Nylon - Blue/White","SIZES  8, 9","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/New-Balance-U420-Suede-Nylon-Mens-Select-Footwear-BlueWhite-67420.aspx,
"Hummel","Slimmer Stadil Low Canvas - Mazarine Blue","SIZES  7, 8, 9, 10, 11","0.0","39.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Low-Canvas-Mens-Select-Footwear-Mazarine-Blue-67624.aspx,
"Hummel","Slimmer Stadil Low Canvas - Dress Blue/White","SIZES  7, 9","0.0","39.99","0","0.00"%,http://www.prodirectselect.com/Products/Hummel-Slimmer-Stadil-Low-Canvas-Mens-Select-Footwear-Dress-BlueWhite-67622.aspx,
"Converse","Star Player Lo Pro - Athletic Navy/Optic White/Jet Black","SIZES  6, 8","0.0","39.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Star-Player-Lo-Pro-Mens-Select-Footwear-Athletic-NavyOptic-WhiteJet-Black-66519.aspx,
"Converse","Jack Purcell LTT - Midnight Lake/Egret","SIZES  6, 7, 8, 9, 10, 11","55.0","35.0","20.0","36.36"%,http://www.prodirectselect.com/Products/Converse-Jack-Purcell-LTT-Mens-Select-Footwear-Midnight-LakeEgret-66311.aspx,
"Converse","Chuck Taylor All Star Lo - Athletic Navy","SIZES  6, 7, 8, 9, 10, 11","47.0","30.0","17.0","36.17"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Lo-Mens-Select-Footwear-Athletic-Navy-66274.aspx,
"Onitsuka","Tiger Retro Glide - Navy/White","SIZES  8","45.0","30.0","15.0","33.33"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Retro-Glide-Mens-Select-Footwear-NavyWhite-66171.aspx,
"Lotto","BOB Mid III VTG - Blue","SIZES  8","69.99","19.99","50.0","71.44"%,http://www.prodirectselect.com/Products/Lotto-BOB-Mid-III-VTG-Mens-Select-Footwear-Blue-67604.aspx,
"Converse","Chuck Taylor All Star - Spicy Tea/Egret","SIZES  6, 7, 8, 9, 10, 11","0.0","59.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Mens-Selct-Footwear-Spicy-TeaEgret-66293.aspx,
"Converse","Chuck Taylor All Star Leather Lo - Pinecone","SIZES  6, 7, 8, 9, 11","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Leather-Lo-Mens-Selct-Footwear-Pinecone-66290.aspx,
"Onitsuka","Tiger Claverton - Khaki/Ivory","SIZES  6, 7, 8, 9, 11, 12","0.0","54.99","0","0.00"%,http://www.prodirectselect.com/Products/Onitsuka-Tiger-Claverton-Mens-Select-Footwear-KhakiIvory-66168.aspx,
"Converse","Chuck Taylor All Star Leather Hi - Morel","SIZES  5, 7, 8, 9, 10, 11","60.0","45.0","15.0","25.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-Leather-Hi-Mens-Select-Footwear-Morel-66288.aspx,
"Converse","Chuck Taylor All Star LP II - Chocolate/Egret","SIZES  8","60.0","45.0","15.0","25.00"%,http://www.prodirectselect.com/Products/Converse-Chuck-Taylor-All-Star-LP-II-Mens-Select-Footwear-ChocolateEgret-66279.aspx,
"Converse","Jack Purcell LTT - Morel/Egret","SIZES  6, 7, 8, 10","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Converse-Jack-Purcell-LTT-Mens-Select-Footwear-MorelEgret-66507.aspx,
"Converse","Jack Purcell LTT - Venice Brown/Egret","SIZES  6, 8, 9, 10, 11","55.0","40.0","15.0","27.27"%,http://www.prodirectselect.com/Products/Converse-Jack-Purcell-LTT-Mens-Select-Footwear-Venice-BrownEgret-66315.aspx,
"Puma","Suede Rugged - Brown/White","SIZES  6, 8, 9","60.0","30.0","30.0","50.00"%,http://www.prodirectselect.com/Products/Puma-Suede-Rugged-Mens-Select-Footwear-BrownWhite-67286.aspx,
